,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,"('得票数', '得票数_NHKから国民を守る党')","('得票数', '得票数_かがやけ十勝')","('得票数', '得票数_みんなの党')","('得票数', '得票数_保守党北海道')","('得票数', '得票数_公明党')","('得票数', '得票数_国民民主党')","('得票数', '得票数_地域政党かがやけ十勝')","('得票数', '得票数_大日本愛国党札幌支部')","('得票数', '得票数_市民ネットワーク北海道')","('得票数', '得票数_幸福実現党')","('得票数', '得票数_憲法の風')","('得票数', '得票数_改革札幌')","('得票数', '得票数_政治団体北守会')","('得票数', '得票数_新党大地')","('得票数', '得票数_新社会党')","('得票数', '得票数_新自由クラブ')","('得票数', '得票数_新進')","('得票数', '得票数_日本共産党')","('得票数', '得票数_日本社会党')","('得票数', '得票数_日本維新の会')","('得票数', '得票数_民主党')","('得票数', '得票数_民社')","('得票数', '得票数_無所属')","('得票数', '得票数_生長の家政治連合')","('得票数', '得票数_社会民主党')","('得票数', '得票数_立憲民主党')","('得票数', '得票数_維新の党')","('得票数', '得票数_自由党')","('得票数', '得票数_自由民主党')","('得票数', '得票数_道民党')","('得票数', '得票数_sum_v')","('得票率', '得票率_NHKから国民を守る党')","('得票率', '得票率_かがやけ十勝')","('得票率', '得票率_みんなの党')","('得票率', '得票率_保守党北海道')","('得票率', '得票率_公明党')","('得票率', '得票率_国民民主党')","('得票率', '得票率_地域政党かがやけ十勝')","('得票率', '得票率_大日本愛国党札幌支部')","('得票率', '得票率_市民ネットワーク北海道')","('得票率', '得票率_幸福実現党')","('得票率', '得票率_憲法の風')","('得票率', '得票率_改革札幌')","('得票率', '得票率_政治団体北守会')","('得票率', '得票率_新党大地')","('得票率', '得票率_新社会党')","('得票率', '得票率_新自由クラブ')","('得票率', '得票率_新進')","('得票率', '得票率_日本共産党')","('得票率', '得票率_日本社会党')","('得票率', '得票率_日本維新の会')","('得票率', '得票率_民主党')","('得票率', '得票率_民社')","('得票率', '得票率_無所属')","('得票率', '得票率_生長の家政治連合')","('得票率', '得票率_社会民主党')","('得票率', '得票率_立憲民主党')","('得票率', '得票率_維新の党')","('得票率', '得票率_自由党')","('得票率', '得票率_自由民主党')","('得票率', '得票率_道民党')","('得票率', '得票率_sum_v')","('一人あたり得票率', '一人あたり得票率_NHKから国民を守る党')","('一人あたり得票率', '一人あたり得票率_かがやけ十勝')","('一人あたり得票率', '一人あたり得票率_みんなの党')","('一人あたり得票率', '一人あたり得票率_保守党北海道')","('一人あたり得票率', '一人あたり得票率_公明党')","('一人あたり得票率', '一人あたり得票率_国民民主党')","('一人あたり得票率', '一人あたり得票率_地域政党かがやけ十勝')","('一人あたり得票率', '一人あたり得票率_大日本愛国党札幌支部')","('一人あたり得票率', '一人あたり得票率_市民ネットワーク北海道')","('一人あたり得票率', '一人あたり得票率_幸福実現党')","('一人あたり得票率', '一人あたり得票率_憲法の風')","('一人あたり得票率', '一人あたり得票率_改革札幌')","('一人あたり得票率', '一人あたり得票率_政治団体北守会')","('一人あたり得票率', '一人あたり得票率_新党大地')","('一人あたり得票率', '一人あたり得票率_新社会党')","('一人あたり得票率', '一人あたり得票率_新自由クラブ')","('一人あたり得票率', '一人あたり得票率_新進')","('一人あたり得票率', '一人あたり得票率_日本共産党')","('一人あたり得票率', '一人あたり得票率_日本社会党')","('一人あたり得票率', '一人あたり得票率_日本維新の会')","('一人あたり得票率', '一人あたり得票率_民主党')","('一人あたり得票率', '一人あたり得票率_民社')","('一人あたり得票率', '一人あたり得票率_無所属')","('一人あたり得票率', '一人あたり得票率_生長の家政治連合')","('一人あたり得票率', '一人あたり得票率_社会民主党')","('一人あたり得票率', '一人あたり得票率_立憲民主党')","('一人あたり得票率', '一人あたり得票率_維新の党')","('一人あたり得票率', '一人あたり得票率_自由党')","('一人あたり得票率', '一人あたり得票率_自由民主党')","('一人あたり得票率', '一人あたり得票率_道民党')","('立候補者数', '立候補者数_NHKから国民を守る党')","('立候補者数', '立候補者数_かがやけ十勝')","('立候補者数', '立候補者数_みんなの党')","('立候補者数', '立候補者数_保守党北海道')","('立候補者数', '立候補者数_公明党')","('立候補者数', '立候補者数_国民民主党')","('立候補者数', '立候補者数_地域政党かがやけ十勝')","('立候補者数', '立候補者数_大日本愛国党札幌支部')","('立候補者数', '立候補者数_市民ネットワーク北海道')","('立候補者数', '立候補者数_幸福実現党')","('立候補者数', '立候補者数_憲法の風')","('立候補者数', '立候補者数_改革札幌')","('立候補者数', '立候補者数_政治団体北守会')","('立候補者数', '立候補者数_新党大地')","('立候補者数', '立候補者数_新社会党')","('立候補者数', '立候補者数_新自由クラブ')","('立候補者数', '立候補者数_新進')","('立候補者数', '立候補者数_日本共産党')","('立候補者数', '立候補者数_日本社会党')","('立候補者数', '立候補者数_日本維新の会')","('立候補者数', '立候補者数_民主党')","('立候補者数', '立候補者数_民社')","('立候補者数', '立候補者数_無所属')","('立候補者数', '立候補者数_生長の家政治連合')","('立候補者数', '立候補者数_社会民主党')","('立候補者数', '立候補者数_立憲民主党')","('立候補者数', '立候補者数_維新の党')","('立候補者数', '立候補者数_自由党')","('立候補者数', '立候補者数_自由民主党')","('立候補者数', '立候補者数_道民党')","('当選者数', '当選者数_NHKから国民を守る党')","('当選者数', '当選者数_かがやけ十勝')","('当選者数', '当選者数_みんなの党')","('当選者数', '当選者数_保守党北海道')","('当選者数', '当選者数_公明党')","('当選者数', '当選者数_国民民主党')","('当選者数', '当選者数_地域政党かがやけ十勝')","('当選者数', '当選者数_大日本愛国党札幌支部')","('当選者数', '当選者数_市民ネットワーク北海道')","('当選者数', '当選者数_幸福実現党')","('当選者数', '当選者数_憲法の風')","('当選者数', '当選者数_改革札幌')","('当選者数', '当選者数_政治団体北守会')","('当選者数', '当選者数_新党大地')","('当選者数', '当選者数_新社会党')","('当選者数', '当選者数_新自由クラブ')","('当選者数', '当選者数_新進')","('当選者数', '当選者数_日本共産党')","('当選者数', '当選者数_日本社会党')","('当選者数', '当選者数_日本維新の会')","('当選者数', '当選者数_民主党')","('当選者数', '当選者数_民社')","('当選者数', '当選者数_無所属')","('当選者数', '当選者数_生長の家政治連合')","('当選者数', '当選者数_社会民主党')","('当選者数', '当選者数_立憲民主党')","('当選者数', '当選者数_維新の党')","('当選者数', '当選者数_自由党')","('当選者数', '当選者数_自由民主党')","('当選者数', '当選者数_道民党')"
東川町議会議員選挙（2019年02月28日投票）,東川町議会議員選挙,北海道,東川町,20190228.0,2019.0,2.0,28.0,20190223.0,68.15,12.0,16.0,1.3333333333333333,6646.0,,,,任期満了,64.46,,,,東川町議会議員選挙（2019年02月28日投票）,1.0,16.0,12.0,1.3333333333333333,0.0,0.0,0.0,0.1875,0.16666666666666666,0.6875,0.3125,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6635472370766489,0.33645276292335113,,0.06032247609787717,0.06729055258467023,,4488.0,3.0,63.75,9.48353836919533,41.0,60.75,67.0,69.25,82.0,61.166666666666664,8.97063109386526,41.0,54.0,63.5,68.25,71.0,,,,,325.0,,,,,,,,,,,,,577.0,,,,,3586.0,,,,,,,,4488.0,,,,,0.07241532976827095,,,,,,,,,,,,,0.1285650623885918,,,,,0.7990196078431373,,,,,,,,1.0,,,,,0.07241532976827095,,,,,,,,,,,,,0.0642825311942959,,,,,0.06146304675716441,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,13.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,10.0,,,,,,,
東神楽町議会議員補欠選挙（2008年02月03日投票）,東神楽町議会議員補欠選挙,北海道,東神楽町,20080203.0,2008.0,2.0,3.0,20080129.0,無投票,1.0,1.0,1.0,7242.0,,,,その他,,,,,東神楽町議会議員補欠選挙（2008年02月03日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,0.0,1.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
東神楽町議会議員選挙（2003年04月27日投票）,東神楽町議会議員選挙,北海道,東神楽町,20030427.0,2003.0,4.0,27.0,20030422.0,71.09,15.0,18.0,1.2,6461.0,,,,任期満了,,,,,東神楽町議会議員選挙（2003年04月27日投票）,1.0,18.0,15.0,1.2,0.0,0.0,0.0,0.05555555555555555,0.06666666666666667,0.6666666666666666,0.2777777777777778,0.05555555555555555,0.8,0.2,0.0,0.8368513632365875,0.1468777484608619,0.016270888302550572,0.06973761360304896,0.029375549692172383,0.016270888302550572,4548.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0,,,,,4252.0,,,,,,,,4548.0,,,,,,,,,,,,,,,,,,0.06508355321020229,,,,,0.9349164467897977,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.06508355321020229,,,,,0.05499508510528222,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,14.0,,,,,,,
東神楽町議会議員選挙（2007年04月22日投票）,東神楽町議会議員選挙,北海道,東神楽町,20070422.0,2007.0,4.0,22.0,20070417.0,68.86,12.0,15.0,1.25,7113.0,,,652.0,任期満了,71.09,,,,東神楽町議会議員選挙（2007年04月22日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.06666666666666667,0.08333333333333333,0.7333333333333333,0.26666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.7493923789907312,0.2506076210092688,,0.06812657990824829,0.0626519052523172,,4855.0,2.0,56.93333333333333,10.227196857182108,36.0,50.0,57.0,64.5,71.0,59.25,9.211632139130757,40.0,52.25,62.0,66.0,71.0,,,,,,,,,,,,,,,,,,390.0,,,,,4465.0,,,,,,,,4855.0,,,,,,,,,,,,,,,,,,0.08032955715756952,,,,,0.9196704428424305,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.08032955715756952,,,,,0.06569074591731647,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,11.0,,,,,,,
東神楽町議会議員選挙（2011年04月24日投票）,東神楽町議会議員選挙,北海道,東神楽町,20110424.0,2011.0,4.0,24.0,20110419.0,61.91,12.0,14.0,1.1666666666666667,7304.0,,,191.0,任期満了,68.86,,,,東神楽町議会議員選挙（2011年04月24日投票）,1.0,14.0,12.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.5,0.5,0.0,0.4856759176365264,0.5143240823634736,,0.0809459862727544,0.0642905102954342,,4468.0,2.0,,,,,,,,60.333333333333336,7.051398600435393,44.0,57.75,59.5,66.0,73.0,,,,,,,,,,,,,,,,,,414.0,,,,,4054.0,,,,,,,,4468.0,,,,,,,,,,,,,,,,,,0.09265890778871978,,,,,0.9073410922112802,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.09265890778871978,,,,,0.06979546863163694,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,11.0,,,,,,,
東神楽町議会議員選挙（2015年04月26日投票）,東神楽町議会議員選挙,北海道,東神楽町,20150426.0,2015.0,4.0,26.0,20150421.0,60.04,12.0,13.0,1.0833333333333333,,,,,任期満了,61.91,,,,東神楽町議会議員選挙（2015年04月26日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.07692307692307693,0.08333333333333333,0.6923076923076923,0.23076923076923078,0.07692307692307693,0.6666666666666666,0.25,0.08333333333333333,0.6101005777872887,0.3124331264712176,0.07746629574149369,0.06778895308747651,0.10414437549040588,0.07746629574149369,4673.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.0,,,,,4293.0,,,,,,,,4673.0,,,,,,,,,,,,,,,,,,0.08131821099935801,,,,,0.918681789000642,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.08131821099935801,,,,,0.0765568157500535,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,11.0,,,,,,,
東神楽町議会議員選挙（2019年04月21日投票）,東神楽町議会議員選挙,北海道,東神楽町,20190421.0,2019.0,4.0,21.0,20190416.0,56.45,12.0,13.0,1.0833333333333333,8191.0,,,,任期満了,60.04,,,,東神楽町議会議員選挙（2019年04月21日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.15384615384615385,0.16666666666666666,0.8461538461538461,0.15384615384615385,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8283093053735255,0.17169069462647443,,0.07530084594304777,0.08584534731323722,,4578.0,3.0,65.46153846153847,6.547053178754835,52.0,62.0,65.0,69.0,75.0,65.25,6.771570472694401,52.0,62.0,64.0,70.25,75.0,,,,,448.0,,,,,,,,,,,,,365.0,,,,,3765.0,,,,,,,,4578.0,,,,,0.09785932721712538,,,,,,,,,,,,,0.07972913936216688,,,,,0.8224115334207077,,,,,,,,1.0,,,,,0.09785932721712538,,,,,,,,,,,,,0.07972913936216688,,,,,0.07476468485642797,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,11.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,10.0,,,,,,,
松前町議会議員選挙（2007年06月24日投票）,松前町議会議員選挙,北海道,松前町,20070624.0,2007.0,6.0,24.0,20070619.0,79.76,14.0,16.0,1.1428571428571428,8542.0,,,,任期満了,,,,,松前町議会議員選挙（2007年06月24日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.125,0.07142857142857142,0.875,0.125,0.0,0.9285714285714286,0.07142857142857142,0.0,0.9330475908956547,0.06695240910434526,,0.06664625649254677,0.03347620455217263,,6766.0,3.0,63.125,4.151430476353903,56.0,60.75,63.0,65.25,72.0,63.0,3.2293298729878046,58.0,61.0,63.0,64.75,69.0,,,,,503.0,,,,,,,,,,,,,238.0,,,,,6025.0,,,,,,,,6766.0,,,,,0.07434229973396393,,,,,,,,,,,,,0.035175879396984924,,,,,0.8904818208690511,,,,,,,,1.0,,,,,0.07434229973396393,,,,,,,,,,,,,0.035175879396984924,,,,,0.06360584434778936,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,14.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,12.0,,,,,,,
松前町議会議員選挙（2011年06月26日投票）,松前町議会議員選挙,北海道,松前町,20110626.0,2011.0,6.0,26.0,20110621.0,80.32,12.0,15.0,1.25,7876.0,,,-666.0,任期満了,79.76,,,,松前町議会議員選挙（2011年06月26日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.06666666666666667,0.0,0.8,0.2,0.0,0.8333333333333334,0.16666666666666666,0.0,0.7772458911760013,0.22275410882399874,,0.06477049093133344,0.07425136960799958,,6267.0,3.0,65.46666666666667,3.7034518432883057,61.0,62.0,65.0,68.0,73.0,65.91666666666667,3.9042355917074936,61.0,62.0,66.0,68.0,73.0,,,,,358.0,,,,,,,,,,,,,196.0,,,,,5713.0,,,,,,,,6267.0,,,,,0.057124621030796234,,,,,,,,,,,,,0.03127493218445827,,,,,0.9116004467847455,,,,,,,,1.0,,,,,0.057124621030796234,,,,,,,,,,,,,0.03127493218445827,,,,,0.07012311129113427,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,13.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.0,,,,,11.0,,,,,,,
松前町議会議員選挙（2015年06月28日投票）,松前町議会議員選挙,北海道,松前町,20150628.0,2015.0,6.0,28.0,20150623.0,77.13,12.0,15.0,1.25,,,,,任期満了,80.32,,,,松前町議会議員選挙（2015年06月28日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.06666666666666667,0.08333333333333333,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.75,0.16666666666666666,0.08333333333333333,0.7157509157509158,0.22673992673992674,0.057509157509157506,0.07157509157509158,0.056684981684981685,0.057509157509157506,5460.0,2.0,67.13333333333334,6.691952048709122,49.0,65.0,67.0,71.0,77.0,67.08333333333333,7.410109460879927,49.0,65.0,67.5,72.0,77.0,,,,,343.0,,,,,,,,,,,,,,,,,,5117.0,,,,,,,,5460.0,,,,,0.06282051282051282,,,,,,,,,,,,,,,,,,0.9371794871794872,,,,,,,,1.0,,,,,0.06282051282051282,,,,,,,,,,,,,,,,,,0.06694139194139194,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,11.0,,,,,,,
松前町議会議員選挙（2019年06月23日投票）,松前町議会議員選挙,北海道,松前町,20190623.0,2019.0,6.0,23.0,20190618.0,無投票,12.0,12.0,1.0,,,,,任期満了,77.13,,,,松前町議会議員選挙（2019年06月23日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.08333333333333333,0.08333333333333333,,,,,,,0.0,2.0,69.41666666666667,6.563260537940642,53.0,68.75,69.5,73.25,80.0,69.41666666666667,6.563260537940642,53.0,68.75,69.5,73.25,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,11.0,,,,,,,
枝幸町議会議員選挙（2006年04月16日投票）,枝幸町議会議員選挙,北海道,枝幸町,20060416.0,2006.0,4.0,16.0,20060411.0,90.28,0.0,23.0,,7980.0,,,,その他,,,,,枝幸町議会議員選挙（2006年04月16日投票）,2.0,23.0,22.0,1.0454545454545454,0.34782608695652173,0.5,0.5,0.043478260869565216,0.045454545454545456,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.06666666666666667,,,5456.0,3.0,62.95652173913044,7.462825323880011,40.0,58.5,64.0,68.5,73.0,62.68181818181818,7.515960977911448,40.0,58.25,64.0,67.75,73.0,,,,,407.0,,,,,,,,,,,,,327.0,,,,,,,,,,,,,734.0,,,,,0.5544959128065395,,,,,,,,,,,,,0.44550408719346046,,,,,,,,,,,,,1.0,,,,,0.5544959128065395,,,,,,,,,,,,,0.44550408719346046,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,21.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,20.0,,,,,,,
枝幸町議会議員選挙（2010年04月04日投票）,枝幸町議会議員選挙,北海道,枝幸町,20100404.0,2010.0,4.0,4.0,20100330.0,86.67,14.0,15.0,1.0714285714285714,7578.0,,,-402.0,任期満了,90.28,,,,枝幸町議会議員選挙（2010年04月04日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.06666666666666667,0.07142857142857142,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.06666666666666667,,,6513.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
枝幸町議会議員選挙（2014年04月06日投票）,枝幸町議会議員選挙,北海道,枝幸町,20140406.0,2014.0,4.0,6.0,20140401.0,無投票,14.0,14.0,1.0,,,,,任期満了,86.67,,,,枝幸町議会議員選挙（2014年04月06日投票）,1.0,14.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.9285714285714286,0.07142857142857142,0.0,,,,,,,0.0,3.0,62.714285714285715,8.794710840926506,48.0,57.0,64.5,69.0,77.0,62.714285714285715,8.794710840926506,48.0,57.0,64.5,69.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,12.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,12.0,,,,,,,
枝幸町議会議員選挙（2018年04月01日投票）,枝幸町議会議員選挙,北海道,枝幸町,20180401.0,2018.0,4.0,1.0,20180327.0,無投票,12.0,12.0,1.0,,,,,任期満了,,,,,枝幸町議会議員選挙（2018年04月01日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,,,,,,,0.0,0.0,62.75,7.131210743391803,50.0,56.75,61.5,70.0,74.0,62.75,7.131210743391803,50.0,56.75,61.5,70.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
栗山町議会議員補欠選挙（2014年04月06日投票）,栗山町議会議員補欠選挙,北海道,栗山町,20140406.0,2014.0,4.0,6.0,20140401.0,31.56,1.0,2.0,2.0,,,,,その他,,,,,栗山町議会議員補欠選挙（2014年04月06日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.0,,0.7064308681672026,0.2935691318327974,,0.7064308681672026,0.2935691318327974,3110.0,1.0,69.0,4.0,65.0,67.0,69.0,71.0,73.0,65.0,0.0,65.0,65.0,65.0,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,3110.0,,,,,,,,3110.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
栗山町議会議員選挙（2007年04月22日投票）,栗山町議会議員選挙,北海道,栗山町,20070422.0,2007.0,4.0,22.0,20070417.0,76.98,13.0,15.0,1.1538461538461535,11740.0,,,,任期満了,,,,,栗山町議会議員選挙（2007年04月22日投票）,1.0,15.0,13.0,1.1538461538461537,0.0,0.0,0.0,0.06666666666666667,0.07692307692307693,0.8,0.13333333333333333,0.06666666666666667,0.8461538461538461,0.15384615384615385,0.0,0.814629258517034,0.15208194166109998,0.03328879982186595,0.06788577154308617,0.07604097083054999,0.03328879982186595,8982.0,3.0,61.0,6.521758454077652,50.0,56.5,60.0,65.0,74.0,60.23076923076923,6.681246384802604,50.0,54.0,60.0,63.0,74.0,,,,,646.0,,,,,,,,,,,,,610.0,,,,,7726.0,,,,,,,,8982.0,,,,,0.07192162101981742,,,,,,,,,,,,,0.06791360498775328,,,,,0.8601647739924293,,,,,,,,1.0,,,,,0.07192162101981742,,,,,,,,,,,,,0.06791360498775328,,,,,0.06616652107634072,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,13.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,11.0,,,,,,,
