,ele_ID,prefecture_x,municipality_x,ymd,year,month,day,kokuji_dt,time_pm,pres_pm,nendo,kokuji_f1
766,長野県大町市議会議員選挙（2007年04月22日投票）,長野県,大町市,20070422.0,2007,4.0,22.0,2007-04-15,長野県大町市,長野県大町市,2007.0,2011-04-17
767,秋田県秋田市議会議員選挙（2007年04月22日投票）,秋田県,秋田市,20070422.0,2007,4.0,22.0,2007-04-15,秋田県秋田市,秋田県秋田市,2007.0,2011-04-17
768,愛知県知多市議会議員選挙（2007年04月22日投票）,愛知県,知多市,20070422.0,2007,4.0,22.0,2007-04-15,愛知県知多市,愛知県知多市,2007.0,2011-04-17
769,山形県山形市議会議員選挙（2007年04月22日投票）,山形県,山形市,20070422.0,2007,4.0,22.0,2007-04-15,山形県山形市,山形県山形市,2007.0,2011-04-17
770,新潟県新発田市議会議員選挙（2007年04月22日投票）,新潟県,新発田市,20070422.0,2007,4.0,22.0,2007-04-15,新潟県新発田市,新潟県新発田市,2007.0,2011-04-17
771,北海道赤平市議会議員選挙（2007年04月22日投票）,北海道,赤平市,20070422.0,2007,4.0,22.0,2007-04-15,北海道赤平市,北海道赤平市,2007.0,2011-04-17
772,北海道恵庭市議会議員選挙（2007年04月22日投票）,北海道,恵庭市,20070422.0,2007,4.0,22.0,2007-04-15,北海道恵庭市,北海道恵庭市,2007.0,2011-04-17
773,東京都品川区議会議員選挙（2007年04月22日投票）,東京都,品川区,20070422.0,2007,4.0,22.0,2007-04-15,東京都品川区,東京都品川区,2007.0,2011-04-17
774,東京都世田谷区議会議員選挙（2007年04月22日投票）,東京都,世田谷区,20070422.0,2007,4.0,22.0,2007-04-15,東京都世田谷区,東京都世田谷区,2007.0,2011-04-17
775,滋賀県大津市議会議員選挙（2007年04月22日投票）,滋賀県,大津市,20070422.0,2007,4.0,22.0,2007-04-15,滋賀県大津市,滋賀県大津市,2007.0,2011-04-17
776,岡山県津山市議会議員選挙（2007年04月22日投票）,岡山県,津山市,20070422.0,2007,4.0,22.0,2007-04-15,岡山県津山市,岡山県津山市,2007.0,2011-04-17
777,新潟県長岡市議会議員選挙（2007年04月22日投票）,新潟県,長岡市,20070422.0,2007,4.0,22.0,2007-04-15,新潟県長岡市,新潟県長岡市,2007.0,2011-04-17
778,北海道稚内市議会議員選挙（2007年04月22日投票）,北海道,稚内市,20070422.0,2007,4.0,22.0,2007-04-15,北海道稚内市,北海道稚内市,2007.0,2011-04-17
779,北海道江別市議会議員選挙（2007年04月22日投票）,北海道,江別市,20070422.0,2007,4.0,22.0,2007-04-15,北海道江別市,北海道江別市,2007.0,2011-04-17
780,北海道砂川市議会議員選挙（2007年04月22日投票）,北海道,砂川市,20070422.0,2007,4.0,22.0,2007-04-15,北海道砂川市,北海道砂川市,2007.0,2011-04-17
781,福岡県大牟田市議会議員選挙（2007年04月22日投票）,福岡県,大牟田市,20070422.0,2007,4.0,22.0,2007-04-15,福岡県大牟田市,福岡県大牟田市,2007.0,2011-04-17
782,宮崎県小林市議会議員選挙（2007年04月22日投票）,宮崎県,小林市,20070422.0,2007,4.0,22.0,2007-04-15,宮崎県小林市,宮崎県小林市,2007.0,2011-04-17
783,静岡県下田市議会議員選挙（2007年04月22日投票）,静岡県,下田市,20070422.0,2007,4.0,22.0,2007-04-15,静岡県下田市,静岡県下田市,2007.0,2011-04-17
784,福岡県古賀市議会議員選挙（2007年04月22日投票）,福岡県,古賀市,20070422.0,2007,4.0,22.0,2007-04-15,福岡県古賀市,福岡県古賀市,2007.0,2011-04-17
785,北海道登別市議会議員選挙（2007年04月22日投票）,北海道,登別市,20070422.0,2007,4.0,22.0,2007-04-15,北海道登別市,北海道登別市,2007.0,2011-04-17
786,福岡県八女市議会議員選挙（2007年04月22日投票）,福岡県,八女市,20070422.0,2007,4.0,22.0,2007-04-15,福岡県八女市,福岡県八女市,2007.0,2011-04-17
787,東京都多摩市議会議員選挙（2007年04月22日投票）,東京都,多摩市,20070422.0,2007,4.0,22.0,2007-04-15,東京都多摩市,東京都多摩市,2007.0,2011-04-17
789,奈良県生駒市議会議員選挙（2007年04月22日投票）,奈良県,生駒市,20070422.0,2007,4.0,22.0,2007-04-15,奈良県生駒市,奈良県生駒市,2007.0,2011-04-17
790,長野県駒ヶ根市議会議員選挙（2007年04月22日投票）,長野県,駒ヶ根市,20070422.0,2007,4.0,22.0,2007-04-15,長野県駒ヶ根市,長野県駒ヶ根市,2007.0,2011-04-17
791,北海道泊村議会議員選挙（2007年04月22日投票）,北海道,泊村,20070422.0,2007,4.0,22.0,2007-04-17,北海道泊村,北海道泊村,2007.0,2011-04-19
792,岐阜県関ヶ原町議会議員選挙（2007年04月22日投票）,岐阜県,関ヶ原町,20070422.0,2007,4.0,22.0,2007-04-17,岐阜県関ヶ原町,岐阜県関ヶ原町,2007.0,2011-04-19
793,奈良県下北山村議会議員選挙（2007年04月22日投票）,奈良県,下北山村,20070422.0,2007,4.0,22.0,2007-04-17,奈良県下北山村,奈良県下北山村,2007.0,2011-04-19
794,山形県大蔵村議会議員選挙（2007年04月22日投票）,山形県,大蔵村,20070422.0,2007,4.0,22.0,2007-04-17,山形県大蔵村,山形県大蔵村,2007.0,2011-04-19
795,群馬県片品村議会議員選挙（2007年04月22日投票）,群馬県,片品村,20070422.0,2007,4.0,22.0,2007-04-17,群馬県片品村,群馬県片品村,2007.0,2011-04-19
796,群馬県板倉町議会議員選挙（2007年04月22日投票）,群馬県,板倉町,20070422.0,2007,4.0,22.0,2007-04-17,群馬県板倉町,群馬県板倉町,2007.0,2011-04-19
797,群馬県東吾妻町議会議員選挙（2007年04月22日投票）,群馬県,東吾妻町,20070422.0,2007,4.0,22.0,2007-04-17,群馬県東吾妻町,群馬県東吾妻町,2007.0,2011-04-19
798,熊本県御船町議会議員選挙（2007年04月22日投票）,熊本県,御船町,20070422.0,2007,4.0,22.0,2007-04-17,熊本県御船町,熊本県御船町,2007.0,2011-04-19
799,群馬県川場村議会議員選挙（2007年04月22日投票）,群馬県,川場村,20070422.0,2007,4.0,22.0,2007-04-17,群馬県川場村,群馬県川場村,2007.0,2011-04-19
800,熊本県水上村議会議員選挙（2007年04月22日投票）,熊本県,水上村,20070422.0,2007,4.0,22.0,2007-04-17,熊本県水上村,熊本県水上村,2007.0,2011-04-19
801,群馬県嬬恋村議会議員選挙（2007年04月22日投票）,群馬県,嬬恋村,20070422.0,2007,4.0,22.0,2007-04-17,群馬県嬬恋村,群馬県嬬恋村,2007.0,2011-04-19
802,群馬県吉岡町議会議員選挙（2007年04月22日投票）,群馬県,吉岡町,20070422.0,2007,4.0,22.0,2007-04-17,群馬県吉岡町,群馬県吉岡町,2007.0,2011-04-19
803,徳島県牟岐町議会議員選挙（2007年04月22日投票）,徳島県,牟岐町,20070422.0,2007,4.0,22.0,2007-04-17,徳島県牟岐町,徳島県牟岐町,2007.0,2011-04-19
804,北海道下川町議会議員選挙（2007年04月22日投票）,北海道,下川町,20070422.0,2007,4.0,22.0,2007-04-17,北海道下川町,北海道下川町,2007.0,2011-04-19
805,福岡県鞍手町議会議員選挙（2007年04月22日投票）,福岡県,鞍手町,20070422.0,2007,4.0,22.0,2007-04-17,福岡県鞍手町,福岡県鞍手町,2007.0,2011-04-19
806,福岡県遠賀町議会議員選挙（2007年04月22日投票）,福岡県,遠賀町,20070422.0,2007,4.0,22.0,2007-04-17,福岡県遠賀町,福岡県遠賀町,2007.0,2011-04-19
807,群馬県中之条町議会議員選挙（2007年04月22日投票）,群馬県,中之条町,20070422.0,2007,4.0,22.0,2007-04-17,群馬県中之条町,群馬県中之条町,2007.0,2011-04-19
808,神奈川県葉山町議会議員選挙（2007年04月22日投票）,神奈川県,葉山町,20070422.0,2007,4.0,22.0,2007-04-17,神奈川県葉山町,神奈川県葉山町,2007.0,2011-04-19
809,京都府久御山町議会議員選挙（2007年04月22日投票）,京都府,久御山町,20070422.0,2007,4.0,22.0,2007-04-17,京都府久御山町,京都府久御山町,2007.0,2011-04-19
810,北海道雨竜町議会議員選挙（2007年04月22日投票）,北海道,雨竜町,20070422.0,2007,4.0,22.0,2007-04-17,北海道雨竜町,北海道雨竜町,2007.0,2011-04-19
811,千葉県長南町議会議員選挙（2007年04月22日投票）,千葉県,長南町,20070422.0,2007,4.0,22.0,2007-04-17,千葉県長南町,千葉県長南町,2007.0,2011-04-19
812,北海道鹿追町議会議員選挙（2007年04月22日投票）,北海道,鹿追町,20070422.0,2007,4.0,22.0,2007-04-17,北海道鹿追町,北海道鹿追町,2007.0,2011-04-19
813,青森県佐井村議会議員選挙（2007年04月22日投票）,青森県,佐井村,20070422.0,2007,4.0,22.0,2007-04-17,青森県佐井村,青森県佐井村,2007.0,2011-04-19
814,北海道今金町議会議員選挙（2007年04月22日投票）,北海道,今金町,20070422.0,2007,4.0,22.0,2007-04-17,北海道今金町,北海道今金町,2007.0,2011-04-19
815,岩手県山田町議会議員選挙（2007年04月22日投票）,岩手県,山田町,20070422.0,2007,4.0,22.0,2007-04-17,岩手県山田町,岩手県山田町,2007.0,2011-09-06
816,北海道美幌町議会議員選挙（2007年04月22日投票）,北海道,美幌町,20070422.0,2007,4.0,22.0,2007-04-17,北海道美幌町,北海道美幌町,2007.0,2011-04-19
817,岩手県矢巾町議会議員選挙（2007年04月22日投票）,岩手県,矢巾町,20070422.0,2007,4.0,22.0,2007-04-17,岩手県矢巾町,岩手県矢巾町,2007.0,2011-04-19
818,北海道美深町議会議員選挙（2007年04月22日投票）,北海道,美深町,20070422.0,2007,4.0,22.0,2007-04-17,北海道美深町,北海道美深町,2007.0,2011-04-19
819,岩手県軽米町議会議員選挙（2007年04月22日投票）,岩手県,軽米町,20070422.0,2007,4.0,22.0,2007-04-17,岩手県軽米町,岩手県軽米町,2007.0,2011-04-19
820,青森県階上町議会議員選挙（2007年04月22日投票）,青森県,階上町,20070422.0,2007,4.0,22.0,2007-04-17,青森県階上町,青森県階上町,2007.0,2011-04-19
821,岩手県普代村議会議員選挙（2007年04月22日投票）,岩手県,普代村,20070422.0,2007,4.0,22.0,2007-04-17,岩手県普代村,岩手県普代村,2007.0,2011-06-21
822,鹿児島県大崎町議会議員選挙（2007年04月22日投票）,鹿児島県,大崎町,20070422.0,2007,4.0,22.0,2007-04-17,鹿児島県大崎町,鹿児島県大崎町,2007.0,2011-04-19
823,北海道豊富町議会議員選挙（2007年04月22日投票）,北海道,豊富町,20070422.0,2007,4.0,22.0,2007-04-17,北海道豊富町,北海道豊富町,2007.0,2011-04-19
824,北海道小平町議会議員選挙（2007年04月22日投票）,北海道,小平町,20070422.0,2007,4.0,22.0,2007-04-17,北海道小平町,北海道小平町,2007.0,2011-04-19
825,北海道遠別町議会議員選挙（2007年04月22日投票）,北海道,遠別町,20070422.0,2007,4.0,22.0,2007-04-17,北海道遠別町,北海道遠別町,2007.0,2011-04-19
826,北海道壮瞥町議会議員選挙（2007年04月22日投票）,北海道,壮瞥町,20070422.0,2007,4.0,22.0,2007-04-17,北海道壮瞥町,北海道壮瞥町,2007.0,2011-04-19
827,北海道神恵内村議会議員選挙（2007年04月22日投票）,北海道,神恵内村,20070422.0,2007,4.0,22.0,2007-04-17,北海道神恵内村,北海道神恵内村,2007.0,2011-04-19
828,鹿児島県三島村議会議員選挙（2007年04月22日投票）,鹿児島県,三島村,20070422.0,2007,4.0,22.0,2007-04-17,鹿児島県三島村,鹿児島県三島村,2007.0,2011-04-19
829,北海道斜里町議会議員選挙（2007年04月22日投票）,北海道,斜里町,20070422.0,2007,4.0,22.0,2007-04-17,北海道斜里町,北海道斜里町,2007.0,2011-04-19
830,青森県野辺地町議会議員選挙（2007年04月22日投票）,青森県,野辺地町,20070422.0,2007,4.0,22.0,2007-04-17,青森県野辺地町,青森県野辺地町,2007.0,2011-04-19
831,北海道浦臼町議会議員選挙（2007年04月22日投票）,北海道,浦臼町,20070422.0,2007,4.0,22.0,2007-04-17,北海道浦臼町,北海道浦臼町,2007.0,2011-04-19
832,北海道当別町議会議員選挙（2007年04月22日投票）,北海道,当別町,20070422.0,2007,4.0,22.0,2007-04-17,北海道当別町,北海道当別町,2007.0,2011-04-19
833,北海道和寒町議会議員選挙（2007年04月22日投票）,北海道,和寒町,20070422.0,2007,4.0,22.0,2007-04-17,北海道和寒町,北海道和寒町,2007.0,2011-04-19
834,千葉県鋸南町議会議員選挙（2007年04月22日投票）,千葉県,鋸南町,20070422.0,2007,4.0,22.0,2007-04-17,千葉県鋸南町,千葉県鋸南町,2007.0,2011-04-19
835,香川県宇多津町議会議員選挙（2007年04月22日投票）,香川県,宇多津町,20070422.0,2007,4.0,22.0,2007-04-17,香川県宇多津町,香川県宇多津町,2007.0,2011-04-19
836,京都府和束町議会議員選挙（2007年04月22日投票）,京都府,和束町,20070422.0,2007,4.0,22.0,2007-04-17,京都府和束町,京都府和束町,2007.0,2011-04-19
837,北海道新冠町議会議員選挙（2007年04月22日投票）,北海道,新冠町,20070422.0,2007,4.0,22.0,2007-04-17,北海道新冠町,北海道新冠町,2007.0,2011-04-19
838,北海道上ノ国町議会議員選挙（2007年04月22日投票）,北海道,上ノ国町,20070422.0,2007,4.0,22.0,2007-04-17,北海道上ノ国町,北海道上ノ国町,2007.0,2011-04-19
839,北海道中頓別町議会議員選挙（2007年04月22日投票）,北海道,中頓別町,20070422.0,2007,4.0,22.0,2007-04-17,北海道中頓別町,北海道中頓別町,2007.0,2011-04-19
840,北海道蘭越町議会議員選挙（2007年04月22日投票）,北海道,蘭越町,20070422.0,2007,4.0,22.0,2007-04-17,北海道蘭越町,北海道蘭越町,2007.0,2011-04-19
841,山形県寒河江市議会議員選挙（2007年04月22日投票）,山形県,寒河江市,20070422.0,2007,4.0,22.0,2007-04-15,山形県寒河江市,山形県寒河江市,2007.0,2011-04-17
842,青森県風間浦村議会議員選挙（2007年04月22日投票）,青森県,風間浦村,20070422.0,2007,4.0,22.0,2007-04-17,青森県風間浦村,青森県風間浦村,2007.0,2011-04-19
843,北海道倶知安町議会議員選挙（2007年04月22日投票）,北海道,倶知安町,20070422.0,2007,4.0,22.0,2007-04-17,北海道倶知安町,北海道倶知安町,2007.0,2011-04-19
844,北海道西興部村議会議員選挙（2007年04月22日投票）,北海道,西興部村,20070422.0,2007,4.0,22.0,2007-04-17,北海道西興部村,北海道西興部村,2007.0,2011-04-19
845,北海道初山別村議会議員選挙（2007年04月22日投票）,北海道,初山別村,20070422.0,2007,4.0,22.0,2007-04-17,北海道初山別村,北海道初山別村,2007.0,2011-04-19
846,北海道訓子府町議会議員選挙（2007年04月22日投票）,北海道,訓子府町,20070422.0,2007,4.0,22.0,2007-04-17,北海道訓子府町,北海道訓子府町,2007.0,2011-04-19
847,宮城県亘理町議会議員選挙（2007年04月22日投票）,宮城県,亘理町,20070422.0,2007,4.0,22.0,2007-04-17,宮城県亘理町,宮城県亘理町,2007.0,2011-11-04
848,北海道羽幌町議会議員選挙（2007年04月22日投票）,北海道,羽幌町,20070422.0,2007,4.0,22.0,2007-04-17,北海道羽幌町,北海道羽幌町,2007.0,2011-04-19
849,北海道美瑛町議会議員選挙（2007年04月22日投票）,北海道,美瑛町,20070422.0,2007,4.0,22.0,2007-04-17,北海道美瑛町,北海道美瑛町,2007.0,2011-04-19
850,北海道更別村議会議員選挙（2007年04月22日投票）,北海道,更別村,20070422.0,2007,4.0,22.0,2007-04-17,北海道更別村,北海道更別村,2007.0,2011-04-19
851,和歌山県湯浅町議会議員選挙（2007年04月22日投票）,和歌山県,湯浅町,20070422.0,2007,4.0,22.0,2007-04-17,和歌山県湯浅町,和歌山県湯浅町,2007.0,2011-04-19
852,長野県豊丘村議会議員選挙（2007年04月22日投票）,長野県,豊丘村,20070422.0,2007,4.0,22.0,2007-04-17,長野県豊丘村,長野県豊丘村,2007.0,2011-04-19
853,北海道岩内町議会議員選挙（2007年04月22日投票）,北海道,岩内町,20070422.0,2007,4.0,22.0,2007-04-17,北海道岩内町,北海道岩内町,2007.0,2011-04-19
854,長野県箕輪町議会議員選挙（2007年04月22日投票）,長野県,箕輪町,20070422.0,2007,4.0,22.0,2007-04-17,長野県箕輪町,長野県箕輪町,2007.0,2011-04-19
855,大分県宇佐市議会議員選挙（2007年04月22日投票）,大分県,宇佐市,20070422.0,2007,4.0,22.0,2007-04-15,大分県宇佐市,大分県宇佐市,2007.0,2011-04-17
857,北海道奈井江町議会議員選挙（2007年04月22日投票）,北海道,奈井江町,20070422.0,2007,4.0,22.0,2007-04-17,北海道奈井江町,北海道奈井江町,2007.0,2011-04-19
858,北海道苫前町議会議員選挙（2007年04月22日投票）,北海道,苫前町,20070422.0,2007,4.0,22.0,2007-04-17,北海道苫前町,北海道苫前町,2007.0,2011-04-19
859,北海道芽室町議会議員選挙（2007年04月22日投票）,北海道,芽室町,20070422.0,2007,4.0,22.0,2007-04-17,北海道芽室町,北海道芽室町,2007.0,2011-04-19
