"","","","","/項目 コード","F1101","F110101","F110102","F1102","F110201","F110202","F1107","F1108","F2116","F2201","F2211","F2221","F2401","F2402","F2409","F2410","F2411","F2705","F2803"
"調査年 コード","調査年","地域 コード","地域","/項目","F1101_労働力人口【人】","F110101_労働力人口（男）【人】","F110102_労働力人口（女）【人】","F1102_就業者数【人】","F110201_就業者数（男）【人】","F110202_就業者数（女）【人】","F1107_完全失業者数【人】","F1108_非労働力人口【人】","F2116_就業者数（65歳以上）【人】","F2201_第1次産業就業者数【人】","F2211_第2次産業就業者数【人】","F2221_第3次産業就業者数【人】","F2401_雇用者数（国勢調査結果）【人】","F2402_役員数【人】","F2409_雇用者数（正規の職員・従業員）【人】","F2410_雇用者数（労働者派遣事業所の派遣社員）【人】","F2411_雇用者数（パート・アルバイト・その他）【人】","F2705_他市区町村への通勤者数【人】","F2803_他市区町村からの通勤者数【人】"
"1990100000","1990年度","30201","和歌山県 和歌山市","","191538","***","***","184415","***","***","7123","***","***","5788","58874","117608","134210","9650","***","***","***","18104","30961"
"1990100000","1990年度","30202","和歌山県 海南市","","32096","***","***","31085","***","***","1011","***","***","3563","11091","16363","19222","1294","***","***","***","-","-"
"1990100000","1990年度","30203","和歌山県 橋本市","","29298","***","***","28412","***","***","886","***","***","2458","9582","16330","19336","882","***","***","***","-","-"
"1990100000","1990年度","30204","和歌山県 有田市","","17106","***","***","16566","***","***","540","***","***","3061","5888","7605","9708","458","***","***","***","4026","2797"
"1990100000","1990年度","30205","和歌山県 御坊市","","13818","***","***","13104","***","***","714","***","***","2150","3220","7724","7241","368","***","***","***","2147","4476"
"1990100000","1990年度","30206","和歌山県 田辺市","","42307","***","***","40827","***","***","1480","***","***","6912","9523","24353","24823","1120","***","***","***","-","-"
"1990100000","1990年度","30207","和歌山県 新宮市","","17192","***","***","16388","***","***","804","***","***","549","3859","11938","11011","584","***","***","***","-","-"
"1990100000","1990年度","30208","和歌山県 紀の川市","","33316","***","***","32478","***","***","838","***","***","8350","8344","15747","18740","837","***","***","***","-","-"
"1990100000","1990年度","30209","和歌山県 岩出市","","15379","***","***","14872","***","***","507","***","***","1158","4677","9011","11039","453","***","***","***","8291","3468"
"1990100000","1990年度","30304","和歌山県 紀美野町","","7168","***","***","7013","***","***","155","***","***","1278","2684","3041","3957","138","***","***","***","-","-"
"1990100000","1990年度","30341","和歌山県 かつらぎ町","","12009","***","***","11698","***","***","311","***","***","3086","3342","5256","6248","243","***","***","***","-","-"
"1990100000","1990年度","30343","和歌山県 九度山町","","3435","***","***","3303","***","***","132","***","***","720","974","1607","1991","58","***","***","***","1739","394"
"1990100000","1990年度","30344","和歌山県 高野町","","3127","***","***","3036","***","***","91","***","***","302","560","2173","1856","148","***","***","***","332","462"
"1990100000","1990年度","30361","和歌山県 湯浅町","","7699","***","***","7305","***","***","394","***","***","1208","1883","4213","4029","174","***","***","***","2125","2024"
"1990100000","1990年度","30362","和歌山県 広川町","","4433","***","***","4311","***","***","122","***","***","1331","1349","1629","2293","69","***","***","***","1421","642"
"1990100000","1990年度","30366","和歌山県 有田川町","","15580","***","***","15289","***","***","291","***","***","5790","3412","6084","6712","212","***","***","***","-","-"
"1990100000","1990年度","30381","和歌山県 美浜町","","3944","***","***","3778","***","***","166","***","***","373","938","2466","2703","63","***","***","***","1805","744"
"1990100000","1990年度","30382","和歌山県 日高町","","3415","***","***","3375","***","***","40","***","***","1249","589","1537","1760","50","***","***","***","1258","401"
"1990100000","1990年度","30383","和歌山県 由良町","","3959","***","***","3868","***","***","91","***","***","783","1251","1833","2330","60","***","***","***","1037","660"
"1990100000","1990年度","30390","和歌山県 印南町","","5342","***","***","5242","***","***","100","***","***","2090","1224","1928","2298","94","***","***","***","1007","581"
"1990100000","1990年度","30391","和歌山県 みなべ町","","7968","***","***","7804","***","***","164","***","***","3261","1868","2674","3135","189","***","***","***","-","-"
"1990100000","1990年度","30392","和歌山県 日高川町","","5945","***","***","5830","***","***","115","***","***","2072","1364","2394","3038","72","***","***","***","-","-"
"1990100000","1990年度","30401","和歌山県 白浜町","","12596","***","***","12112","***","***","484","***","***","1328","2501","8282","8099","391","***","***","***","-","-"
"1990100000","1990年度","30404","和歌山県 上富田町","","6260","***","***","6011","***","***","249","***","***","851","1822","3329","4052","147","***","***","***","2225","1697"
"1990100000","1990年度","30406","和歌山県 すさみ町","","2911","***","***","2800","***","***","111","***","***","719","812","1269","1566","32","***","***","***","410","257"
"1990100000","1990年度","30421","和歌山県 那智勝浦町","","9803","***","***","9427","***","***","376","***","***","1106","1591","6727","6240","203","***","***","***","1659","1798"
"1990100000","1990年度","30422","和歌山県 太地町","","1783","***","***","1666","***","***","117","***","***","242","309","1115","1204","15","***","***","***","629","204"
"1990100000","1990年度","30424","和歌山県 古座川町","","1758","***","***","1709","***","***","49","***","***","299","441","967","1214","30","***","***","***","555","267"
"1990100000","1990年度","30427","和歌山県 北山村","","268","***","***","250","***","***","18","***","***","29","91","130","194","4","***","***","***","49","25"
"1990100000","1990年度","30428","和歌山県 串本町","","10310","***","***","9929","***","***","381","***","***","1436","2030","6463","6206","218","***","***","***","-","-"
"1990100000","1990年度","31201","鳥取県 鳥取市","","101614","***","***","99171","***","***","2443","***","***","11158","32368","55511","69980","4641","***","***","***","-","-"
"1990100000","1990年度","31202","鳥取県 米子市","","73293","***","***","70852","***","***","2441","***","***","5647","18527","46648","51424","3882","***","***","***","-","-"
"1990100000","1990年度","31203","鳥取県 倉吉市","","30054","***","***","29214","***","***","840","***","***","4791","8990","15421","18756","1409","***","***","***","-","-"
"1990100000","1990年度","31204","鳥取県 境港市","","19202","***","***","18573","***","***","629","***","***","1636","6114","10777","14080","971","***","***","***","4007","5000"
"1990100000","1990年度","31302","鳥取県 岩美町","","8219","***","***","8065","***","***","154","***","***","1797","2934","3333","5487","198","***","***","***","2978","602"
"1990100000","1990年度","31325","鳥取県 若桜町","","3300","***","***","3238","***","***","62","***","***","562","1329","1347","2197","62","***","***","***","1101","307"
"1990100000","1990年度","31328","鳥取県 智頭町","","5648","***","***","5488","***","***","160","***","***","780","2752","1956","3862","208","***","***","***","1151","569"
"1990100000","1990年度","31329","鳥取県 八頭町","","12090","***","***","11858","***","***","232","***","***","3097","4109","4649","7430","320","***","***","***","-","-"
"1990100000","1990年度","31364","鳥取県 三朝町","","5049","***","***","4971","***","***","78","***","***","1020","1330","2619","3342","142","***","***","***","1712","912"
"1990100000","1990年度","31370","鳥取県 湯梨浜町","","9803","***","***","9615","***","***","188","***","***","2627","2648","4334","5569","309","***","***","***","-","-"
"1990100000","1990年度","31371","鳥取県 琴浦町","","12732","***","***","12496","***","***","236","***","***","3700","4294","4500","7221","422","***","***","***","-","-"
"1990100000","1990年度","31372","鳥取県 北栄町","","9907","***","***","9777","***","***","130","***","***","3317","2760","3687","5273","265","***","***","***","-","-"
"1990100000","1990年度","31384","鳥取県 日吉津村","","1584","***","***","1550","***","***","34","***","***","263","473","814","1074","69","***","***","***","969","593"
"1990100000","1990年度","31386","鳥取県 大山町","","12564","***","***","12358","***","***","206","***","***","4752","3146","4456","6258","279","***","***","***","-","-"
"1990100000","1990年度","31389","鳥取県 南部町","","7040","***","***","6902","***","***","138","***","***","1446","2175","3273","4636","164","***","***","***","-","-"
"1990100000","1990年度","31390","鳥取県 伯耆町","","7378","***","***","7282","***","***","96","***","***","1957","1933","3387","4500","195","***","***","***","-","-"
"1990100000","1990年度","31401","鳥取県 日南町","","4600","***","***","4548","***","***","52","***","***","1665","1418","1465","2473","98","***","***","***","537","240"
"1990100000","1990年度","31402","鳥取県 日野町","","3003","***","***","2964","***","***","39","***","***","613","941","1409","1873","88","***","***","***","682","662"
"1990100000","1990年度","31403","鳥取県 江府町","","2749","***","***","2723","***","***","26","***","***","928","779","1016","1531","45","***","***","***","832","399"
"1990100000","1990年度","32201","島根県 松江市","","103703","***","***","101441","***","***","2262","***","***","9664","24613","66993","74303","4995","***","***","***","-","-"
"1990100000","1990年度","32202","島根県 浜田市","","36694","***","***","35767","***","***","927","***","***","4795","11473","19479","25473","1468","***","***","***","-","-"
"1990100000","1990年度","32203","島根県 出雲市","","90847","***","***","89156","***","***","1691","***","***","11982","30963","46118","60762","3987","***","***","***","-","-"
"1990100000","1990年度","32204","島根県 益田市","","30853","***","***","30131","***","***","722","***","***","4345","10050","15719","20703","1406","***","***","***","-","-"
"1990100000","1990年度","32205","島根県 大田市","","24232","***","***","23803","***","***","429","***","***","4903","7690","11205","14909","893","***","***","***","-","-"
"1990100000","1990年度","32206","島根県 安来市","","26999","***","***","26544","***","***","455","***","***","5655","9738","11138","17015","924","***","***","***","-","-"
"1990100000","1990年度","32207","島根県 江津市","","15269","***","***","14844","***","***","425","***","***","1680","5604","7555","10441","637","***","***","***","-","-"
"1990100000","1990年度","32209","島根県 雲南市","","27361","***","***","27025","***","***","336","***","***","5581","9830","11590","17116","791","***","***","***","-","-"
