"","","","","/項目 コード","D3201","D320101","D320102","D320103","D320108","D320111","D320113","D320115","D320116","D320117","D320118","D320119","D320120","D320121","D320122","D3202","D3203102"
"調査年 コード","調査年","地域 コード","地域","/項目","D3201_歳入決算総額（市町村財政）【千円】","D320101_地方税（市町村財政）【千円】","D320102_地方譲与税（市町村財政）【千円】","D320103_利子割交付金（市町村財政）【千円】","D320108_地方交付税（市町村財政）【千円】","D320111_使用料（市町村財政）【千円】","D320113_国庫支出金（市町村財政）【千円】","D320115_県支出金（市町村財政）【千円】","D320116_財産収入（市町村財政）【千円】","D320117_寄附金（市町村財政）【千円】","D320118_繰入金（市町村財政）【千円】","D320119_繰越金（市町村財政）【千円】","D320120_諸収入（市町村財政）【千円】","D320121_地方債（市町村財政）【千円】","D320122_地方特例交付金（市町村財政）【千円】","D3202_自主財源額（市町村財政）【千円】","D3203102_小学校費（市町村財政）【千円】"
"1983100000","1983年度","11242","埼玉県 日高市","","7637283","3100200","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11243","埼玉県 吉川市","","6722272","2647598","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11245","埼玉県 ふじみ野市","","14699514","8387824","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11246","埼玉県 白岡市","","5569522","2219285","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11301","埼玉県 伊奈町","","4221344","1676818","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11324","埼玉県 三芳町","","7454233","3151326","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11326","埼玉県 毛呂山町","","4642927","1944553","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11327","埼玉県 越生町","","2584200","674914","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11341","埼玉県 滑川町","","2715499","905469","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11342","埼玉県 嵐山町","","3263136","963135","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11343","埼玉県 小川町","","5347276","2006262","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11346","埼玉県 川島町","","3474409","1199896","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11347","埼玉県 吉見町","","4119115","1265983","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11348","埼玉県 鳩山町","","2714919","654776","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11349","埼玉県 ときがわ町","","3083187","779133","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11361","埼玉県 横瀬町","","2239792","701479","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11362","埼玉県 皆野町","","2303165","730415","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11363","埼玉県 長瀞町","","2006956","456140","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11365","埼玉県 小鹿野町","","4976826","785624","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11369","埼玉県 東秩父村","","1288384","162904","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11381","埼玉県 美里町","","2823027","700924","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11383","埼玉県 神川町","","3370998","634787","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11385","埼玉県 上里町","","3433623","1128549","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11408","埼玉県 寄居町","","6193911","1819084","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11442","埼玉県 宮代町","","4897213","1877042","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11464","埼玉県 杉戸町","","5965351","2146272","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","11465","埼玉県 松伏町","","2872185","1008005","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12100","千葉県 千葉市","","160531349","80746892","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12101","千葉県 千葉市 中央区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12102","千葉県 千葉市 花見川区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12103","千葉県 千葉市 稲毛区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12104","千葉県 千葉市 若葉区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12105","千葉県 千葉市 緑区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12106","千葉県 千葉市 美浜区","","-","-","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12202","千葉県 銚子市","","15122587","6233072","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12203","千葉県 市川市","","59146699","36905744","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12204","千葉県 船橋市","","72852708","50060200","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12205","千葉県 館山市","","10750395","3911112","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12206","千葉県 木更津市","","18604317","10027933","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12207","千葉県 松戸市","","60484739","36557173","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12208","千葉県 野田市","","24133896","9814090","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12210","千葉県 茂原市","","13104165","6955501","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12211","千葉県 成田市","","25745036","11332931","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12212","千葉県 佐倉市","","20369072","9571104","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12213","千葉県 東金市","","7304224","2790845","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12215","千葉県 旭市","","12066540","3132830","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12216","千葉県 習志野市","","27698118","12812674","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12217","千葉県 柏市","","46131549","26355742","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12218","千葉県 勝浦市","","5832369","1415633","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12219","千葉県 市原市","","50727294","30196234","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12220","千葉県 流山市","","18079569","9486448","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12221","千葉県 八千代市","","21524958","11728613","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1983100000","1983年度","12222","千葉県 我孫子市","","17791919","9104438","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
