"","","","","/項目 コード","B1101","B1103"
"調査年 コード","調査年","地域 コード","地域","/項目","B1101_総面積（北方地域及び竹島を除く）【ｈａ】","B1103_可住地面積【ｈａ】"
"1995100000","1995年度","01633","北海道 上士幌町","","69890","17312"
"1995100000","1995年度","01634","北海道 鹿追町","","39850","15665"
"1995100000","1995年度","01635","北海道 新得町","","106738","21463"
"1995100000","1995年度","01636","北海道 清水町","","40210","22055"
"1995100000","1995年度","01637","北海道 芽室町","","51385","29036"
"1995100000","1995年度","01638","北海道 中札内村","","29269","12601"
"1995100000","1995年度","01639","北海道 更別村","","17646","14123"
"1995100000","1995年度","01641","北海道 大樹町","","81638","22579"
"1995100000","1995年度","01642","北海道 広尾町","","59583","11706"
"1995100000","1995年度","01643","北海道 幕別町","","34046","24235"
"1995100000","1995年度","01644","北海道 池田町","","37204","14262"
"1995100000","1995年度","01645","北海道 豊頃町","","53652","18169"
"1995100000","1995年度","01646","北海道 本別町","","39182","17059"
"1995100000","1995年度","01647","北海道 足寄町","","140832","22249"
"1995100000","1995年度","01648","北海道 陸別町","","60881","9506"
"1995100000","1995年度","01649","北海道 浦幌町","","72975","17390"
"1995100000","1995年度","01661","北海道 釧路町","","25256","4267"
"1995100000","1995年度","01662","北海道 厚岸町","","73480","17780"
"1995100000","1995年度","01663","北海道 浜中町","","42754","19361"
"1995100000","1995年度","01664","北海道 標茶町","","109956","34918"
"1995100000","1995年度","01665","北海道 弟子屈町","","77470","15821"
"1995100000","1995年度","01667","北海道 鶴居村","","57200","11353"
"1995100000","1995年度","01668","北海道 白糠町","","77367","9891"
"1995100000","1995年度","01691","北海道 別海町","","132019","72038"
"1995100000","1995年度","01692","北海道 中標津町","","68506","33612"
"1995100000","1995年度","01693","北海道 標津町","","62438","20741"
"1995100000","1995年度","01694","北海道 羅臼町","","39784","11974"
"1995100000","1995年度","02201","青森県 青森市","","69223","19760"
"1995100000","1995年度","02202","青森県 弘前市","","27380","21073"
"1995100000","1995年度","02203","青森県 八戸市","","21345","15732"
"1995100000","1995年度","02204","青森県 黒石市","","21696","7259"
"1995100000","1995年度","02205","青森県 五所川原市","","16691","10537"
"1995100000","1995年度","02206","青森県 十和田市","","31684","14895"
"1995100000","1995年度","02207","青森県 三沢市","","11997","9953"
"1995100000","1995年度","02208","青森県 むつ市","","24588","8051"
"1995100000","1995年度","02301","青森県 平内町","","21686","4850"
"1995100000","1995年度","02303","青森県 今別町","","12524","1935"
"1995100000","1995年度","02304","青森県 蓬田村","","8059","2012"
"1995100000","1995年度","02321","青森県 鰺ヶ沢町","","34285","7778"
"1995100000","1995年度","02323","青森県 深浦町","","31534","4237"
"1995100000","1995年度","02343","青森県 西目屋村","","24658","1812"
"1995100000","1995年度","02361","青森県 藤崎町","","2202","2202"
"1995100000","1995年度","02362","青森県 大鰐町","","16340","3596"
"1995100000","1995年度","02367","青森県 田舎館村","","2231","2231"
"1995100000","1995年度","02381","青森県 板柳町","","4187","4187"
"1995100000","1995年度","02384","青森県 鶴田町","","4640","4508"
"1995100000","1995年度","02401","青森県 野辺地町","","8159","2662"
"1995100000","1995年度","02402","青森県 七戸町","","13459","4567"
"1995100000","1995年度","02405","青森県 六戸町","","8406","5688"
"1995100000","1995年度","02406","青森県 横浜町","","12653","3164"
"1995100000","1995年度","02408","青森県 東北町","","20723","7863"
"1995100000","1995年度","02411","青森県 六ヶ所村","","25299","10918"
"1995100000","1995年度","02423","青森県 大間町","","5196","1320"
"1995100000","1995年度","02424","青森県 東通村","","29434","5994"
"1995100000","1995年度","02425","青森県 風間浦村","","6956","493"
"1995100000","1995年度","02426","青森県 佐井村","","13497","1514"
"1995100000","1995年度","02441","青森県 三戸町","","15155","5238"
"1995100000","1995年度","02442","青森県 五戸町","","12214","6321"
"1995100000","1995年度","02443","青森県 田子町","","24210","4326"
"1995100000","1995年度","02445","青森県 南部町","","2958","1381"
"1995100000","1995年度","02446","青森県 階上町","","9387","3722"
"1995100000","1995年度","02450","青森県 新郷村","","15085","3147"
"1995100000","1995年度","03201","岩手県 盛岡市","","48915","14369"
"1995100000","1995年度","03202","岩手県 宮古市","","33940","4652"
"1995100000","1995年度","03203","岩手県 大船渡市","","18602","3193"
"1995100000","1995年度","03205","岩手県 花巻市","","38540","15823"
"1995100000","1995年度","03206","岩手県 北上市","","43755","20324"
"1995100000","1995年度","03207","岩手県 久慈市","","32761","5620"
"1995100000","1995年度","03208","岩手県 遠野市","","66038","11380"
"1995100000","1995年度","03209","岩手県 一関市","","41023","15096"
"1995100000","1995年度","03210","岩手県 陸前高田市","","23219","4192"
"1995100000","1995年度","03211","岩手県 釜石市","","44127","5035"
"1995100000","1995年度","03213","岩手県 二戸市","","24061","7093"
"1995100000","1995年度","03301","岩手県 雫石町","","60901","12735"
"1995100000","1995年度","03302","岩手県 葛巻町","","43499","6431"
"1995100000","1995年度","03303","岩手県 岩手町","","36055","8688"
"1995100000","1995年度","03305","（旧）岩手県 滝沢村","","18232","8647"
"1995100000","1995年度","03321","岩手県 紫波町","","23926","9873"
"1995100000","1995年度","03322","岩手県 矢巾町","","6728","5043"
"1995100000","1995年度","03381","岩手県 金ケ崎町","","17977","10983"
"1995100000","1995年度","03402","岩手県 平泉町","","6339","3245"
"1995100000","1995年度","03422","（旧）岩手県 藤沢町","","12282","4956"
"1995100000","1995年度","03441","岩手県 住田町","","33483","3669"
"1995100000","1995年度","03461","岩手県 大槌町","","20047","2284"
"1995100000","1995年度","03482","岩手県 山田町","","26341","2562"
"1995100000","1995年度","03483","岩手県 岩泉町","","99290","7246"
"1995100000","1995年度","03484","岩手県 田野畑村","","15619","2041"
"1995100000","1995年度","03485","岩手県 普代村","","6965","904"
"1995100000","1995年度","03501","岩手県 軽米町","","24574","5425"
"1995100000","1995年度","03503","岩手県 野田村","","8082","1191"
"1995100000","1995年度","03506","岩手県 九戸村","","13405","3344"
"1995100000","1995年度","03524","岩手県 一戸町","","30026","7869"
"1995100000","1995年度","04100","宮城県 仙台市","","78350","33090"
"1995100000","1995年度","04202","宮城県 石巻市","","13672","6108"
"1995100000","1995年度","04203","宮城県 塩竈市","","1775","1497"
"1995100000","1995年度","04205","宮城県 気仙沼市","","18428","5192"
"1995100000","1995年度","04206","宮城県 白石市","","28647","9328"
"1995100000","1995年度","04207","宮城県 名取市","","10007","6710"
"1995100000","1995年度","04208","宮城県 角田市","","14758","8962"
"1995100000","1995年度","04209","宮城県 多賀城市","","1966","1900"
"1995100000","1995年度","04211","宮城県 岩沼市","","6071","4608"
"1995100000","1995年度","04301","宮城県 蔵王町","","15285","6191"
"1995100000","1995年度","04302","宮城県 七ヶ宿町","","26300","3069"
"1995100000","1995年度","04321","宮城県 大河原町","","2503","1763"
"1995100000","1995年度","04322","宮城県 村田町","","7839","3617"
"1995100000","1995年度","04323","宮城県 柴田町","","5398","3447"
"1995100000","1995年度","04324","宮城県 川崎町","","27080","5984"
"1995100000","1995年度","04341","宮城県 丸森町","","27334","8058"
"1995100000","1995年度","04361","宮城県 亘理町","","7321","6101"
"1995100000","1995年度","04362","宮城県 山元町","","6448","4228"
"1995100000","1995年度","04401","宮城県 松島町","","5400","2602"
"1995100000","1995年度","04404","宮城県 七ヶ浜町","","1327","1113"
"1995100000","1995年度","04406","宮城県 利府町","","4475","1891"
"1995100000","1995年度","04421","宮城県 大和町","","22559","6122"
"1995100000","1995年度","04422","宮城県 大郷町","","8202","4353"
"1995100000","1995年度","04423","（旧）宮城県 富谷町","","4913","2275"
"1995100000","1995年度","04424","宮城県 大衡村","","6019","2997"
"1995100000","1995年度","04444","宮城県 色麻町","","10923","4437"
"1995100000","1995年度","04501","宮城県 涌谷町","","8208","5903"
"1995100000","1995年度","04581","宮城県 女川町","","6571","941"
"1995100000","1995年度","05201","秋田県 秋田市","","45989","18161"
"1995100000","1995年度","05202","秋田県 能代市","","24535","12647"
"1995100000","1995年度","05203","秋田県 横手市","","11058","6514"
"1995100000","1995年度","05204","秋田県 大館市","","40154","10304"
"1995100000","1995年度","05206","秋田県 男鹿市","","19803","8186"
"1995100000","1995年度","05207","秋田県 湯沢市","","20020","6586"
"1995100000","1995年度","05209","秋田県 鹿角市","","70704","13885"
"1995100000","1995年度","05303","秋田県 小坂町","","17810","1871"
"1995100000","1995年度","05327","秋田県 上小阿仁村","","25682","1866"
"1995100000","1995年度","05346","秋田県 藤里町","","28198","3545"
"1995100000","1995年度","05361","秋田県 五城目町","","21494","3692"
"1995100000","1995年度","05363","秋田県 八郎潟町","","1703","1402"
"1995100000","1995年度","05366","秋田県 井川町","","4795","2120"
"1995100000","1995年度","05368","秋田県 大潟村","","17005","15861"
"1995100000","1995年度","05463","秋田県 羽後町","","23075","6824"
"1995100000","1995年度","05464","秋田県 東成瀬村","","20357","3064"
"1995100000","1995年度","06201","山形県 山形市","","38134","17289"
"1995100000","1995年度","06202","山形県 米沢市","","54874","12746"
"1995100000","1995年度","06203","山形県 鶴岡市","","23391","13139"
"1995100000","1995年度","06204","山形県 酒田市","","17579","15110"
"1995100000","1995年度","06205","山形県 新庄市","","22308","9749"
"1995100000","1995年度","06206","山形県 寒河江市","","13908","6960"
"1995100000","1995年度","06207","山形県 上山市","","24095","7856"
"1995100000","1995年度","06208","山形県 村山市","","19683","8871"
"1995100000","1995年度","06209","山形県 長井市","","21469","7466"
"1995100000","1995年度","06210","山形県 天童市","","11301","7530"
"1995100000","1995年度","06211","山形県 東根市","","20717","7456"
"1995100000","1995年度","06212","山形県 尾花沢市","","37251","11290"
"1995100000","1995年度","06213","山形県 南陽市","","16070","6593"
"1995100000","1995年度","06301","山形県 山辺町","","6136","2757"
"1995100000","1995年度","06302","山形県 中山町","","3123","2121"
"1995100000","1995年度","06321","山形県 河北町","","5238","3833"
"1995100000","1995年度","06322","山形県 西川町","","39323","6812"
"1995100000","1995年度","06323","山形県 朝日町","","19673","5323"
"1995100000","1995年度","06324","山形県 大江町","","15392","3267"
"1995100000","1995年度","06341","山形県 大石田町","","7959","3800"
"1995100000","1995年度","06361","山形県 金山町","","16179","3598"
"1995100000","1995年度","06362","山形県 最上町","","33027","6784"
"1995100000","1995年度","06363","山形県 舟形町","","11878","3479"
"1995100000","1995年度","06364","山形県 真室川町","","37429","4947"
"1995100000","1995年度","06365","山形県 大蔵村","","21165","3666"
"1995100000","1995年度","06366","山形県 鮭川村","","12232","4074"
"1995100000","1995年度","06367","山形県 戸沢村","","26125","4760"
"1995100000","1995年度","06381","山形県 高畠町","","18004","7705"
"1995100000","1995年度","06382","山形県 川西町","","16646","8710"
"1995100000","1995年度","06401","山形県 小国町","","73755","7462"
